"","athlete_full_name","discipline_title","event_title","slug_game","participant_type","medal_type","athletes","rank_equal","rank_position","country_name","country_code","country_3_letter_code","athlete_url.x","value_unit","value_type","athlete_url.y","games_participations","first_game","athlete_year_birth","athlete_medals","first_olympic_year","age","male_female","gold","silver","bronze"
"3530","Jan Koutny","Gymnastics Artistic","horizontal bar men","amsterdam-1928","Athlete","","","","31","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-koutny","52.25","POINTS","https://olympics.com/en/athletes/jan-koutny",2,"Paris 1924",1897,"


2

S

",1924,27,"male",0,0,0
"3531","Jan Koutny","Gymnastics Artistic","Sidehorse vault men","paris-1924","Athlete","","","True","12","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-koutny","9.750","POINTS","https://olympics.com/en/athletes/jan-koutny",2,"Paris 1924",1897,"


2

S

",1924,27,"male",0,0,0
"3532","Jan Koutny","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","","","","35","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-koutny","15.716","POINTS","https://olympics.com/en/athletes/jan-koutny",2,"Paris 1924",1897,"


2

S

",1924,27,"male",0,0,0
"3533","Jan Koutny","Gymnastics Artistic","rings men","paris-1924","Athlete","","","","7","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-koutny","21.053","POINTS","https://olympics.com/en/athletes/jan-koutny",2,"Paris 1924",1897,"


2

S

",1924,27,"male",0,0,0
"3534","Jan Koutny","Gymnastics Artistic","rings men","amsterdam-1928","Athlete","","","True","17","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-koutny","52.50","POINTS","https://olympics.com/en/athletes/jan-koutny",2,"Paris 1924",1897,"


2

S

",1924,27,"male",0,0,0
"3535","Jan Koutny","Gymnastics Artistic","vault men","amsterdam-1928","Athlete","","","True","26","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-koutny","26.750","POINTS","https://olympics.com/en/athletes/jan-koutny",2,"Paris 1924",1897,"


2

S

",1924,27,"male",0,0,0
"3536","Jan Koutny","Gymnastics Artistic","individual all-round men","paris-1924","Athlete","","","","11","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-koutny","103.359","POINTS","https://olympics.com/en/athletes/jan-koutny",2,"Paris 1924",1897,"


2

S

",1924,27,"male",0,0,0
"3537","Jan Sladek","Gymnastics Artistic","floor exercises men","berlin-1936","Athlete","","","True","46","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-sladek","16.800","POINTS","https://olympics.com/en/athletes/jan-sladek",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3538","Jan Sladek","Gymnastics Artistic","individual all-round men","berlin-1936","Athlete","","","","26","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-sladek","103.399","POINTS","https://olympics.com/en/athletes/jan-sladek",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3539","Jan Sladek","Gymnastics Artistic","pommel horse men","berlin-1936","Athlete","","","True","28","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-sladek","17.900","POINTS","https://olympics.com/en/athletes/jan-sladek",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3540","Jan Sladek","Gymnastics Artistic","rings men","berlin-1936","Athlete","","","","34","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-sladek","17.033","POINTS","https://olympics.com/en/athletes/jan-sladek",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3541","Jan Sladek","Gymnastics Artistic","parallel bars men","berlin-1936","Athlete","","","","37","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-sladek","17.066","POINTS","https://olympics.com/en/athletes/jan-sladek",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3542","Jan Sladek","Gymnastics Artistic","horizontal bar men","berlin-1936","Athlete","","","True","40","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-sladek","17.367","POINTS","https://olympics.com/en/athletes/jan-sladek",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3543","Jan Sladek","Gymnastics Artistic","vault men","berlin-1936","Athlete","","","","30","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-sladek","17.233","POINTS","https://olympics.com/en/athletes/jan-sladek",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3544","Jan Zoulik","Gymnastics Artistic","individual all-round men","moscow-1980","Athlete","","","","25","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jan-zoulik","113.100","POINTS","https://olympics.com/en/athletes/jan-zoulik",2,"Montreal 1976",1957,"",1976,19,"male",0,0,0
"3545","Jana Berezko-Marggrander","Gymnastics Rhythmic","individual all-round women","london-2012","Athlete","","","","17","Germany","DE","GER","https://olympics.com/en/athletes/jana-berezko-marggrander","","","https://olympics.com/en/athletes/jana-berezko-marggrander",2,"London 2012",1995,"",2012,17,"female",0,0,0
"3546","Jana Berezko-Marggrander","Gymnastics Rhythmic","Individual All-Around women","rio-2016","Athlete","","","","18","Germany","DE","GER","https://olympics.com/en/athletes/jana-berezko-marggrander","","","https://olympics.com/en/athletes/jana-berezko-marggrander",2,"London 2012",1995,"",2012,17,"female",0,0,0
"3547","Jana Knopova-Labakova","Gymnastics Artistic","floor exercises women","moscow-1980","Athlete","","","","6","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-knopova-labakova","19.725","POINTS","https://olympics.com/en/athletes/jana-knopova-labakova",1,"Moscow 1980",1966,"",1980,14,"female",0,0,0
"3548","Jana Knopova-Labakova","Gymnastics Artistic","individual all-round women","moscow-1980","Athlete","","","","11","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-knopova-labakova","77.675","POINTS","https://olympics.com/en/athletes/jana-knopova-labakova",1,"Moscow 1980",1966,"",1980,14,"female",0,0,0
"3549","Jana Komrskova","Gymnastics Artistic","individual all-round women","sydney-2000","Athlete","","","","28","Czech Republic","CZ","CZE","https://olympics.com/en/athletes/jana-komrskova","36.618","POINTS","https://olympics.com/en/athletes/jana-komrskova",2,"Sydney 2000",1983,"",2000,17,"female",0,0,0
"3550","Jana Posnerova-Kubickova","Gymnastics Artistic","individual all-round women","mexico-city-1968","Athlete","","","","15","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-posnerova-kubickova","75.05","POINTS","https://olympics.com/en/athletes/jana-posnerova-kubickova",2,"Tokyo 1964",1945,"


2

S

",1964,19,"female",0,0,0
"3551","Jana Posnerova-Kubickova","Gymnastics Artistic","individual all-round women","tokyo-1964","Athlete","","","","23","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-posnerova-kubickova","74.765","POINTS","https://olympics.com/en/athletes/jana-posnerova-kubickova",2,"Tokyo 1964",1945,"


2

S

",1964,19,"female",0,0,0
"3552","Jana Rabasova","Gymnastics Artistic","balance beam women","helsinki-1952","Athlete","","","True","26","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-rabasova","18.06","POINTS","https://olympics.com/en/athletes/jana-rabasova",1,"Helsinki 1952",1933,"


1

B

",1952,19,"female",0,0,0
"3553","Jana Rabasova","Gymnastics Artistic","floor exercises women","helsinki-1952","Athlete","","","","43","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-rabasova","17.79","POINTS","https://olympics.com/en/athletes/jana-rabasova",1,"Helsinki 1952",1933,"


1

B

",1952,19,"female",0,0,0
"3554","Jana Rabasova","Gymnastics Artistic","uneven bars women","helsinki-1952","Athlete","","","","21","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-rabasova","18.12","POINTS","https://olympics.com/en/athletes/jana-rabasova",1,"Helsinki 1952",1933,"


1

B

",1952,19,"female",0,0,0
"3555","Jana Rabasova","Gymnastics Artistic","vault women","helsinki-1952","Athlete","","","True","35","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-rabasova","18.16","POINTS","https://olympics.com/en/athletes/jana-rabasova",1,"Helsinki 1952",1933,"


1

B

",1952,19,"female",0,0,0
"3556","Jana Rabasova","Gymnastics Artistic","individual all-round women","helsinki-1952","Athlete","","","","21","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-rabasova","72.13","POINTS","https://olympics.com/en/athletes/jana-rabasova",1,"Helsinki 1952",1933,"


1

B

",1952,19,"female",0,0,0
"3557","Jana Sramkova","Gymnastics Rhythmic","individual all-round women","barcelona-1992","Athlete","","","","16","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jana-sramkova","36.750","POINTS","https://olympics.com/en/athletes/jana-sramkova",1,"Barcelona 1992",1976,"",1992,16,"female",0,0,0
"3558","Janez Brodnik","Gymnastics Artistic","individual all-round men","tokyo-1964","Athlete","","","","57","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-brodnik","110.00","POINTS","https://olympics.com/en/athletes/janez-brodnik",3,"Tokyo 1964",1944,"",1964,20,"male",0,0,0
"3559","Janez Brodnik","Gymnastics Artistic","individual all-round men","munich-1972","Athlete","","","True","32","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-brodnik","108.850","POINTS","https://olympics.com/en/athletes/janez-brodnik",3,"Tokyo 1964",1944,"",1964,20,"male",0,0,0
"3560","Janez Brodnik","Gymnastics Artistic","individual all-round men","mexico-city-1968","Athlete","","","","23","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-brodnik","110.75","POINTS","https://olympics.com/en/athletes/janez-brodnik",3,"Tokyo 1964",1944,"",1964,20,"male",0,0,0
"3561","Janez Pristov","Gymnastics Artistic","pommel horse men","berlin-1936","Athlete","","","","55","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-pristov","16.233","POINTS","https://olympics.com/en/athletes/janez-pristov",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3562","Janez Pristov","Gymnastics Artistic","rings men","berlin-1936","Athlete","","","True","62","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-pristov","15.966","POINTS","https://olympics.com/en/athletes/janez-pristov",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3563","Janez Pristov","Gymnastics Artistic","individual all-round men","berlin-1936","Athlete","","","","61","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-pristov","94.933","POINTS","https://olympics.com/en/athletes/janez-pristov",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3564","Janez Pristov","Gymnastics Artistic","floor exercises men","berlin-1936","Athlete","","","","75","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-pristov","15.334","POINTS","https://olympics.com/en/athletes/janez-pristov",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3565","Janez Pristov","Gymnastics Artistic","horizontal bar men","berlin-1936","Athlete","","","","67","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-pristov","15.800","POINTS","https://olympics.com/en/athletes/janez-pristov",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3566","Janez Pristov","Gymnastics Artistic","vault men","berlin-1936","Athlete","","","","40","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-pristov","16.933","POINTS","https://olympics.com/en/athletes/janez-pristov",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3567","Janez Pristov","Gymnastics Artistic","parallel bars men","berlin-1936","Athlete","","","","74","Yugoslavia","YUCS","YUG","https://olympics.com/en/athletes/janez-pristov","14.667","POINTS","https://olympics.com/en/athletes/janez-pristov",1,"Berlin 1936",1907,"",1936,29,"male",0,0,0
"3568","Jang-Hyung Lee","Gymnastics Artistic","pommel horse men","sydney-2000","Athlete","","","","4","Republic of Korea","KR","KOR","https://olympics.com/en/athletes/jang-hyung-lee","9.775","POINTS","https://olympics.com/en/athletes/jang-hyung-lee",1,"Sydney 2000",1974,"",2000,26,"male",0,0,0
"3569","Janice Lee Speaks","Gymnastics Artistic","individual all-round women","tokyo-1964","Athlete","","","","62","United States of America","US","USA","https://olympics.com/en/athletes/janice-lee-speaks","71.864","POINTS","https://olympics.com/en/athletes/janice-lee-speaks",1,"Tokyo 1964",1948,"",1964,16,"female",0,0,0
"3570","Janice may Bedford","Gymnastics Artistic","individual all-round women","tokyo-1964","Athlete","","","","74","Australia","AU","AUS","https://olympics.com/en/athletes/janice-may-bedford","68.981","POINTS","https://olympics.com/en/athletes/janice-may-bedford",1,"Tokyo 1964",1945,"",1964,19,"female",0,0,0
"3571","Janine Berger","Gymnastics Artistic","vault women","london-2012","Athlete","","","","4","Germany","DE","GER","https://olympics.com/en/athletes/janine-berger","15.016","POINTS","https://olympics.com/en/athletes/janine-berger",1,"London 2012",1996,"",2012,16,"female",0,0,0
"3572","Janine Murray","Gymnastics Rhythmic","individual all-round women","london-2012","Athlete","","","","22","Australia","AU","AUS","https://olympics.com/en/athletes/janine-murray","","","https://olympics.com/en/athletes/janine-murray",1,"London 2012",1990,"",2012,22,"female",0,0,0
"3573","Janine Renee Rankin","Gymnastics Artistic","individual all-round women","seoul-1988","Athlete","","","","31","Canada","CA","CAN","https://olympics.com/en/athletes/janine-renee-rankin","76.787","POINTS","https://olympics.com/en/athletes/janine-renee-rankin",2,"Seoul 1988",1972,"",1988,16,"female",0,0,0
"3574","Janos Heder","Gymnastics Artistic","floor exercises men","melbourne-1956","Athlete","","","","49","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-heder","17.40","POINTS","https://olympics.com/en/athletes/janos-heder",1,"Melbourne 1956",1932,"",1956,24,"male",0,0,0
"3575","Janos Heder","Gymnastics Artistic","horizontal bar men","melbourne-1956","Athlete","","","","51","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-heder","17.45","POINTS","https://olympics.com/en/athletes/janos-heder",1,"Melbourne 1956",1932,"",1956,24,"male",0,0,0
"3576","Janos Heder","Gymnastics Artistic","pommel horse men","melbourne-1956","Athlete","","","True","38","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-heder","17.85","POINTS","https://olympics.com/en/athletes/janos-heder",1,"Melbourne 1956",1932,"",1956,24,"male",0,0,0
"3577","Janos Heder","Gymnastics Artistic","individual all-round men","melbourne-1956","Athlete","","","","44","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-heder","107.30","POINTS","https://olympics.com/en/athletes/janos-heder",1,"Melbourne 1956",1932,"",1956,24,"male",0,0,0
"3578","Janos Heder","Gymnastics Artistic","rings men","melbourne-1956","Athlete","","","True","28","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-heder","18.10","POINTS","https://olympics.com/en/athletes/janos-heder",1,"Melbourne 1956",1932,"",1956,24,"male",0,0,0
"3579","Janos Heder","Gymnastics Artistic","vault men","melbourne-1956","Athlete","","","True","39","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-heder","18.20","POINTS","https://olympics.com/en/athletes/janos-heder",1,"Melbourne 1956",1932,"",1956,24,"male",0,0,0
"3580","Janos Heder","Gymnastics Artistic","parallel bars men","melbourne-1956","Athlete","","","True","33","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-heder","18.30","POINTS","https://olympics.com/en/athletes/janos-heder",1,"Melbourne 1956",1932,"",1956,24,"male",0,0,0
"3581","Janos Korponai","Gymnastics Artistic","individual all-round men","stockholm-1912","Athlete","","","","19","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-korponai","33.00","POINTS","https://olympics.com/en/athletes/janos-korponai",1,"Stockholm 1912",1880,"


1

S

",1912,32,"male",0,0,0
"3582","Janos Mester","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","75","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mester","106.75","POINTS","https://olympics.com/en/athletes/janos-mester",1,"Rome 1960",1938,"",1960,22,"male",0,0,0
"3583","Janos Mogyorosi-Klencs","Gymnastics Artistic","horizontal bar men","helsinki-1952","Athlete","","","True","70","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","17.70","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3584","Janos Mogyorosi-Klencs","Gymnastics Artistic","vault men","helsinki-1952","Athlete","","","True","9","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","18.85","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3585","Janos Mogyorosi-Klencs","Gymnastics Artistic","floor exercises men","helsinki-1952","Athlete","","","True","53","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","17.95","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3586","Janos Mogyorosi-Klencs","Gymnastics Artistic","pommel horse men","helsinki-1952","Athlete","","","True","97","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","16.40","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3587","Janos Mogyorosi-Klencs","Gymnastics Artistic","rings men","helsinki-1952","Athlete","","","True","53","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","18.30","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3588","Janos Mogyorosi-Klencs","Gymnastics Artistic","floor exercises men","london-1948","Athlete","SILVER","","","2","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","38.40","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,1,0
"3589","Janos Mogyorosi-Klencs","Gymnastics Artistic","pommel horse men","london-1948","Athlete","","","True","53","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","34.30","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3590","Janos Mogyorosi-Klencs","Gymnastics Artistic","horizontal bar men","london-1948","Athlete","","","True","42","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","36.00","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3591","Janos Mogyorosi-Klencs","Gymnastics Artistic","parallel bars men","helsinki-1952","Athlete","","","True","100","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","17.60","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3592","Janos Mogyorosi-Klencs","Gymnastics Artistic","vault men","london-1948","Athlete","BRONZE","","True","3","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","38.50","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,1
"3593","Janos Mogyorosi-Klencs","Gymnastics Artistic","individual all-round men","helsinki-1952","Athlete","","","True","61","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","106.80","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3594","Janos Mogyorosi-Klencs","Gymnastics Artistic","individual all-round men","london-1948","Athlete","","","","27","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","218.95","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3595","Janos Mogyorosi-Klencs","Gymnastics Artistic","parallel bars men","london-1948","Athlete","","","True","39","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","35.90","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3596","Janos Mogyorosi-Klencs","Gymnastics Artistic","rings men","london-1948","Athlete","","","","43","Hungary","HU","HUN","https://olympics.com/en/athletes/janos-mogyorosi-klencs","35.85","POINTS","https://olympics.com/en/athletes/janos-mogyorosi-klencs",2,"London 1948",1922,"


1

S



2

B

",1948,26,"male",0,0,0
"3598","Jarka Kollinger","Gymnastics Artistic","individual all-round men","berlin-1936","Athlete","","","","23","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jarka-kollinger","104.733","POINTS","https://olympics.com/en/athletes/jarka-kollinger",1,"Berlin 1936",1905,"",1936,31,"male",0,0,0
"3599","Jarka Kollinger","Gymnastics Artistic","floor exercises men","berlin-1936","Athlete","","","","36","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jarka-kollinger","17.134","POINTS","https://olympics.com/en/athletes/jarka-kollinger",1,"Berlin 1936",1905,"",1936,31,"male",0,0,0
"3600","Jarka Kollinger","Gymnastics Artistic","rings men","berlin-1936","Athlete","","","","7","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jarka-kollinger","18.433","POINTS","https://olympics.com/en/athletes/jarka-kollinger",1,"Berlin 1936",1905,"",1936,31,"male",0,0,0
"3601","Jarka Kollinger","Gymnastics Artistic","vault men","berlin-1936","Athlete","","","True","27","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jarka-kollinger","17.300","POINTS","https://olympics.com/en/athletes/jarka-kollinger",1,"Berlin 1936",1905,"",1936,31,"male",0,0,0
"3602","Jarka Kollinger","Gymnastics Artistic","horizontal bar men","berlin-1936","Athlete","","","","49","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jarka-kollinger","16.767","POINTS","https://olympics.com/en/athletes/jarka-kollinger",1,"Berlin 1936",1905,"",1936,31,"male",0,0,0
"3603","Jarka Kollinger","Gymnastics Artistic","pommel horse men","berlin-1936","Athlete","","","True","40","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jarka-kollinger","17.133","POINTS","https://olympics.com/en/athletes/jarka-kollinger",1,"Berlin 1936",1905,"",1936,31,"male",0,0,0
"3604","Jarka Kollinger","Gymnastics Artistic","parallel bars men","berlin-1936","Athlete","","","","20","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jarka-kollinger","17.966","POINTS","https://olympics.com/en/athletes/jarka-kollinger",1,"Berlin 1936",1905,"",1936,31,"male",0,0,0
"3605","Jaroslav Bim","Gymnastics Artistic","floor exercises men","melbourne-1956","Athlete","","","","52","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","16.60","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3606","Jaroslav Bim","Gymnastics Artistic","parallel bars men","melbourne-1956","Athlete","","","","38","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","18.25","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3607","Jaroslav Bim","Gymnastics Artistic","horizontal bar men","melbourne-1956","Athlete","","","","32","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","18.35","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3608","Jaroslav Bim","Gymnastics Artistic","pommel horse men","melbourne-1956","Athlete","","","","6","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","18.95","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3609","Jaroslav Bim","Gymnastics Artistic","vault men","melbourne-1956","Athlete","","","","46","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","18.00","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3610","Jaroslav Bim","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","23","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","111.00","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3611","Jaroslav Bim","Gymnastics Artistic","rings men","melbourne-1956","Athlete","","","True","28","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","18.10","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3612","Jaroslav Bim","Gymnastics Artistic","individual all-round men","melbourne-1956","Athlete","","","","36","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-bim","108.25","POINTS","https://olympics.com/en/athletes/jaroslav-bim",2,"Melbourne 1956",1931,"",1956,25,"male",0,0,0
"3620","Jaroslav Stastny","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","True","18","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-stastny","111.50","POINTS","https://olympics.com/en/athletes/jaroslav-stastny",1,"Rome 1960",1936,"",1960,24,"male",0,0,0
"3621","Jaroslav Stastny","Gymnastics Artistic","floor exercises men","rome-1960","Athlete","","","","6","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslav-stastny","19.050","POINTS","https://olympics.com/en/athletes/jaroslav-stastny",1,"Rome 1960",1936,"",1960,24,"male",0,0,0
"3622","Jaroslava Sedlackova","Gymnastics Artistic","individual all-round women","tokyo-1964","Athlete","","","","11","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/jaroslava-sedlackova","75.598","POINTS","https://olympics.com/en/athletes/jaroslava-sedlackova",1,"Tokyo 1964",1946,"


1

S

",1964,18,"female",0,0,0
"3623","Jason Gatson","Gymnastics Artistic","individual all-round men","athens-2004","Athlete","","","","73","United States of America","US","USA","https://olympics.com/en/athletes/jason-gatson","","","https://olympics.com/en/athletes/jason-gatson",1,"Athens 2004",1980,"


1

S

",2004,24,"male",0,0,0
"3624","Javier Gomez Fuertes","Gymnastics Artistic","individual all-round men","london-2012","Athlete","","","","23","Spain","ES","ESP","https://olympics.com/en/athletes/javier-gomez-fuertes","84.431","POINTS","https://olympics.com/en/athletes/javier-gomez-fuertes",1,"London 2012",1986,"",2012,26,"male",0,0,0
"3625","Jeahwan Shin","Artistic Gymnastics","Men's Vault","tokyo-2020","Athlete","GOLD","","False","1","Republic of Korea","KR","KOR","https://olympics.com/en/athletes/jeahwan-shin","14.866","POINTS","https://olympics.com/en/athletes/jeahwan-shin",1,"Tokyo 2020",1998,"


1

G

",2020,22,"male",1,0,0
"3626","Jean-Luc Cairon","Gymnastics Artistic","pommel horse men","los-angeles-1984","Athlete","","","","5","France","FR","FRA","https://olympics.com/en/athletes/jean-luc-cairon","19.700","POINTS","https://olympics.com/en/athletes/jean-luc-cairon",1,"Los Angeles 1984",1962,"",1984,22,"male",0,0,0
"3627","Jean-Luc Cairon","Gymnastics Artistic","individual all-round men","los-angeles-1984","Athlete","","","True","15","France","FR","FRA","https://olympics.com/en/athletes/jean-luc-cairon","116.000","POINTS","https://olympics.com/en/athletes/jean-luc-cairon",1,"Los Angeles 1984",1962,"",1984,22,"male",0,0,0
"3628","Jean-Pierre Thommes","Gymnastics Artistic","individual all-round men","stockholm-1912","Athlete","","","","22","Luxembourg","LU","LUX","https://olympics.com/en/athletes/jean-pierre-thommes","28.50","POINTS","https://olympics.com/en/athletes/jean-pierre-thommes",1,"Stockholm 1912",1890,"",1912,22,"male",0,0,0
